TALLER_ENTRY_ID,TALLER_TITLE,TALLER_URL,MEMBER_ID,MEMBER_SCREEN_NAME,MEMBER_EMAIL,MEMBER_URL,FORMULARIO_ENTRY_ID,FORMULARIO_URL,FORMULARIO_STATUS,FORMULARIO_ENTRY_DATE,PREGUNTAS - RESPUESTAS
ENTRY-10077,Taller de Educación Financiera,http://deficitcero.cl/talleres/1,MEM-120604,Martín Ulloa,martin.ulloa.demo20604@hotmail.com,http://comunidad.deficitcero.cl/u/25882,FORM-10077,http://forms.deficitcero.cl/f/229,pendiente,2025-06-03,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10078,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/5,MEM-125338,Jacqueline Moraga,jacqueline.moraga.demo25338@yahoo.com,http://comunidad.deficitcero.cl/u/69466,FORM-10078,http://forms.deficitcero.cl/f/566,completado,2026-02-20,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10079,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/3,MEM-116073,Emilio Godoy,emilio.godoy.demo16073@gmail.com,http://comunidad.deficitcero.cl/u/28488,FORM-10079,http://forms.deficitcero.cl/f/604,completado,2024-12-09,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10080,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/6,MEM-103092,Pascale Silva,pascale.silva.demo3092@hotmail.com,http://comunidad.deficitcero.cl/u/43073,FORM-10080,http://forms.deficitcero.cl/f/660,pendiente,2024-05-06,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10081,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/5,MEM-134091,Carolina Ramírez,carolina.ramirez.demo34091@gmail.com,http://comunidad.deficitcero.cl/u/56709,FORM-10081,http://forms.deficitcero.cl/f/451,completado,2024-07-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10082,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/1,MEM-150191,Luna San Martín,luna.san martin.demo50191@yahoo.com,http://comunidad.deficitcero.cl/u/16417,FORM-10082,http://forms.deficitcero.cl/f/128,completado,2024-08-29,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10083,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/3,MEM-145886,Amaya Yáñez,amaya.yanez.demo45886@gmail.com,http://comunidad.deficitcero.cl/u/51430,FORM-10083,http://forms.deficitcero.cl/f/465,pendiente,2024-06-19,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10084,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/8,MEM-108128,Ernestina Leal,ernestina.leal.demo8128@gmail.com,http://comunidad.deficitcero.cl/u/71961,FORM-10084,http://forms.deficitcero.cl/f/695,completado,2026-04-22,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10085,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/7,MEM-121819,Leslie Saavedra,leslie.saavedra.demo21819@outlook.com,http://comunidad.deficitcero.cl/u/79899,FORM-10085,http://forms.deficitcero.cl/f/282,completado,2025-09-11,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10086,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/4,MEM-122042,Simón Valenzuela,simon.valenzuela.demo22042@yahoo.com,http://comunidad.deficitcero.cl/u/72386,FORM-10086,http://forms.deficitcero.cl/f/179,pendiente,2025-02-03,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10087,Asamblea Informativa DS49,http://deficitcero.cl/talleres/7,MEM-114103,Emma Barra,emma.barra.demo14103@outlook.com,http://comunidad.deficitcero.cl/u/60266,FORM-10087,http://forms.deficitcero.cl/f/830,completado,2026-01-08,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10088,Taller de Educación Financiera,http://deficitcero.cl/talleres/5,MEM-104220,Sergio Núñez,sergio.nunez.demo4220@yahoo.com,http://comunidad.deficitcero.cl/u/65975,FORM-10088,http://forms.deficitcero.cl/f/403,pendiente,2025-07-06,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10089,Asamblea Informativa DS49,http://deficitcero.cl/talleres/3,MEM-147712,José Carreño,jose.carreno.demo47712@outlook.com,http://comunidad.deficitcero.cl/u/8350,FORM-10089,http://forms.deficitcero.cl/f/462,completado,2024-08-06,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10090,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/8,MEM-126009,Denisse Carrasco,denisse.carrasco.demo26009@yahoo.com,http://comunidad.deficitcero.cl/u/29512,FORM-10090,http://forms.deficitcero.cl/f/107,pendiente,2025-07-24,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10091,Taller de Educación Financiera,http://deficitcero.cl/talleres/7,MEM-149441,María Martínez,maria.martinez.demo49441@gmail.com,http://comunidad.deficitcero.cl/u/39878,FORM-10091,http://forms.deficitcero.cl/f/402,completado,2024-02-17,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10092,Taller de Educación Financiera,http://deficitcero.cl/talleres/4,MEM-109346,Pamela Ulloa,pamela.ulloa.demo9346@outlook.com,http://comunidad.deficitcero.cl/u/87469,FORM-10092,http://forms.deficitcero.cl/f/457,completado,2025-04-18,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10093,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/5,MEM-135947,María Cárdenas,maria.cardenas.demo35947@hotmail.com,http://comunidad.deficitcero.cl/u/79307,FORM-10093,http://forms.deficitcero.cl/f/508,completado,2025-03-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10094,Taller de Educación Financiera,http://deficitcero.cl/talleres/5,MEM-106724,Astrid Reyes,astrid.reyes.demo6724@hotmail.com,http://comunidad.deficitcero.cl/u/36475,FORM-10094,http://forms.deficitcero.cl/f/657,pendiente,2025-05-07,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10095,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/3,MEM-132795,Raúl Muñoz,raul.munoz.demo32795@outlook.com,http://comunidad.deficitcero.cl/u/85577,FORM-10095,http://forms.deficitcero.cl/f/917,completado,2024-08-19,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10096,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/6,MEM-144618,Oscar Ormeño,oscar.ormeno.demo44618@gmail.com,http://comunidad.deficitcero.cl/u/2905,FORM-10096,http://forms.deficitcero.cl/f/740,completado,2024-04-28,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10097,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/8,MEM-139381,Jennifer Ortiz,jennifer.ortiz.demo39381@yahoo.com,http://comunidad.deficitcero.cl/u/52793,FORM-10097,http://forms.deficitcero.cl/f/274,pendiente,2024-09-14,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10098,Asamblea Informativa DS49,http://deficitcero.cl/talleres/5,MEM-110481,Cecilia Martínez,cecilia.martinez.demo10481@yahoo.com,http://comunidad.deficitcero.cl/u/88386,FORM-10098,http://forms.deficitcero.cl/f/615,completado,2025-10-08,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10099,Asamblea Informativa DS49,http://deficitcero.cl/talleres/3,MEM-137734,Erik Álvarez,erik.alvarez.demo37734@yahoo.com,http://comunidad.deficitcero.cl/u/20071,FORM-10099,http://forms.deficitcero.cl/f/696,pendiente,2026-01-28,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10100,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/1,MEM-129123,Bruno Sánchez,bruno.sanchez.demo29123@hotmail.com,http://comunidad.deficitcero.cl/u/17823,FORM-10100,http://forms.deficitcero.cl/f/950,completado,2025-10-12,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10101,Asamblea Informativa DS49,http://deficitcero.cl/talleres/6,MEM-147394,Eduardo Hidalgo,eduardo.hidalgo.demo47394@yahoo.com,http://comunidad.deficitcero.cl/u/76407,FORM-10101,http://forms.deficitcero.cl/f/419,completado,2025-11-05,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10102,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/6,MEM-103285,Belén Muñoz,belen.munoz.demo3285@yahoo.com,http://comunidad.deficitcero.cl/u/92819,FORM-10102,http://forms.deficitcero.cl/f/528,completado,2025-01-01,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10103,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/7,MEM-111730,Diego Pacheco,diego.pacheco.demo11730@outlook.com,http://comunidad.deficitcero.cl/u/24506,FORM-10103,http://forms.deficitcero.cl/f/168,completado,2024-02-21,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10104,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/8,MEM-115558,Francisco Sepúlveda,francisco.sepulveda.demo15558@hotmail.com,http://comunidad.deficitcero.cl/u/26536,FORM-10104,http://forms.deficitcero.cl/f/441,completado,2025-01-01,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10105,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/7,MEM-138183,Christian Saavedra,christian.saavedra.demo38183@hotmail.com,http://comunidad.deficitcero.cl/u/88575,FORM-10105,http://forms.deficitcero.cl/f/290,completado,2024-05-04,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10106,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/1,MEM-130971,Luciano Rojas,luciano.rojas.demo30971@gmail.com,http://comunidad.deficitcero.cl/u/66989,FORM-10106,http://forms.deficitcero.cl/f/451,pendiente,2024-01-11,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10107,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/8,MEM-118292,Marcelo Castillo,marcelo.castillo.demo18292@hotmail.com,http://comunidad.deficitcero.cl/u/43718,FORM-10107,http://forms.deficitcero.cl/f/318,pendiente,2024-04-15,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10108,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/4,MEM-131023,Monserrat Brito,monserrat.brito.demo31023@outlook.com,http://comunidad.deficitcero.cl/u/43409,FORM-10108,http://forms.deficitcero.cl/f/218,completado,2024-12-26,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10109,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/7,MEM-123199,Verónica Campos,veronica.campos.demo23199@yahoo.com,http://comunidad.deficitcero.cl/u/20512,FORM-10109,http://forms.deficitcero.cl/f/309,pendiente,2024-02-05,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10110,Asamblea Informativa DS49,http://deficitcero.cl/talleres/1,MEM-145957,Patricio Cabezas,patricio.cabezas.demo45957@outlook.com,http://comunidad.deficitcero.cl/u/86023,FORM-10110,http://forms.deficitcero.cl/f/674,completado,2025-11-19,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10111,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/1,MEM-110346,María Torres,maria.torres.demo10346@outlook.com,http://comunidad.deficitcero.cl/u/52569,FORM-10111,http://forms.deficitcero.cl/f/395,completado,2025-08-27,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10112,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/7,MEM-115607,Sergio Zúñiga,sergio.zuniga.demo15607@yahoo.com,http://comunidad.deficitcero.cl/u/52650,FORM-10112,http://forms.deficitcero.cl/f/624,completado,2024-10-30,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10113,Asamblea Informativa DS49,http://deficitcero.cl/talleres/2,MEM-110026,Sixto Araya,sixto.araya.demo10026@outlook.com,http://comunidad.deficitcero.cl/u/41554,FORM-10113,http://forms.deficitcero.cl/f/946,completado,2025-02-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10114,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/6,MEM-123479,Emma Molina,emma.molina.demo23479@yahoo.com,http://comunidad.deficitcero.cl/u/83154,FORM-10114,http://forms.deficitcero.cl/f/661,completado,2024-02-09,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10115,Asamblea Informativa DS49,http://deficitcero.cl/talleres/7,MEM-148599,Emilia Aguirre,emilia.aguirre.demo48599@gmail.com,http://comunidad.deficitcero.cl/u/26742,FORM-10115,http://forms.deficitcero.cl/f/897,completado,2026-05-03,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10116,Taller de Educación Financiera,http://deficitcero.cl/talleres/8,MEM-143902,Yasna Ortega,yasna.ortega.demo43902@gmail.com,http://comunidad.deficitcero.cl/u/48379,FORM-10116,http://forms.deficitcero.cl/f/956,completado,2025-01-11,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10117,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/5,MEM-112663,Rosario Briceño,rosario.briceno.demo12663@gmail.com,http://comunidad.deficitcero.cl/u/21268,FORM-10117,http://forms.deficitcero.cl/f/708,pendiente,2026-01-07,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10118,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/1,MEM-132545,Pablo Herrera,pablo.herrera.demo32545@outlook.com,http://comunidad.deficitcero.cl/u/2543,FORM-10118,http://forms.deficitcero.cl/f/647,completado,2025-10-12,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10119,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/2,MEM-101451,Pamela Bahamonde,pamela.bahamonde.demo1451@yahoo.com,http://comunidad.deficitcero.cl/u/96717,FORM-10119,http://forms.deficitcero.cl/f/644,completado,2024-12-01,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10120,Asamblea Informativa DS49,http://deficitcero.cl/talleres/8,MEM-151683,Eduardo Martínez,eduardo.martinez.demo51683@outlook.com,http://comunidad.deficitcero.cl/u/85763,FORM-10120,http://forms.deficitcero.cl/f/648,completado,2024-09-17,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10121,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/8,MEM-135545,Patricio González,patricio.gonzalez.demo35545@hotmail.com,http://comunidad.deficitcero.cl/u/52671,FORM-10121,http://forms.deficitcero.cl/f/804,completado,2025-01-23,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10122,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/2,MEM-144730,Exequiel Rodríguez,exequiel.rodriguez.demo44730@outlook.com,http://comunidad.deficitcero.cl/u/49922,FORM-10122,http://forms.deficitcero.cl/f/690,completado,2024-12-25,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10123,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/6,MEM-105125,Marco Mamani,marco.mamani.demo5125@gmail.com,http://comunidad.deficitcero.cl/u/39057,FORM-10123,http://forms.deficitcero.cl/f/659,completado,2024-11-22,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10124,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/7,MEM-114081,María Mora,maria.mora.demo14081@gmail.com,http://comunidad.deficitcero.cl/u/1894,FORM-10124,http://forms.deficitcero.cl/f/735,completado,2024-07-22,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10125,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/5,MEM-132301,Mateo Acevedo,mateo.acevedo.demo32301@gmail.com,http://comunidad.deficitcero.cl/u/86802,FORM-10125,http://forms.deficitcero.cl/f/409,completado,2024-02-29,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10126,Asamblea Informativa DS49,http://deficitcero.cl/talleres/5,MEM-137221,Julio Cid,julio.cid.demo37221@gmail.com,http://comunidad.deficitcero.cl/u/42037,FORM-10126,http://forms.deficitcero.cl/f/188,completado,2025-02-14,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10127,Taller de Educación Financiera,http://deficitcero.cl/talleres/7,MEM-146441,Nelson Delgado,nelson.delgado.demo46441@outlook.com,http://comunidad.deficitcero.cl/u/13359,FORM-10127,http://forms.deficitcero.cl/f/254,completado,2026-02-11,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10128,Taller de Educación Financiera,http://deficitcero.cl/talleres/3,MEM-120136,Julio Concha,julio.concha.demo20136@hotmail.com,http://comunidad.deficitcero.cl/u/88609,FORM-10128,http://forms.deficitcero.cl/f/226,pendiente,2024-05-16,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10129,Taller de Educación Financiera,http://deficitcero.cl/talleres/7,MEM-125484,Alfonso González,alfonso.gonzalez.demo25484@gmail.com,http://comunidad.deficitcero.cl/u/64745,FORM-10129,http://forms.deficitcero.cl/f/777,completado,2024-03-17,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10130,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/4,MEM-143312,Ana Olivares,ana.olivares.demo43312@outlook.com,http://comunidad.deficitcero.cl/u/96023,FORM-10130,http://forms.deficitcero.cl/f/356,completado,2026-03-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10131,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/8,MEM-122572,Maribel Díaz,maribel.diaz.demo22572@gmail.com,http://comunidad.deficitcero.cl/u/26881,FORM-10131,http://forms.deficitcero.cl/f/743,completado,2025-01-28,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10132,Taller de Educación Financiera,http://deficitcero.cl/talleres/3,MEM-102729,Karina Iturra,karina.iturra.demo2729@gmail.com,http://comunidad.deficitcero.cl/u/59341,FORM-10132,http://forms.deficitcero.cl/f/411,completado,2025-03-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10133,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/7,MEM-143398,Carmen Vera,carmen.vera.demo43398@yahoo.com,http://comunidad.deficitcero.cl/u/11520,FORM-10133,http://forms.deficitcero.cl/f/896,completado,2024-08-07,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10134,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/3,MEM-121641,Fernando Marambio,fernando.marambio.demo21641@yahoo.com,http://comunidad.deficitcero.cl/u/20919,FORM-10134,http://forms.deficitcero.cl/f/269,completado,2024-08-25,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10135,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/6,MEM-107237,Nancy Cuevas,nancy.cuevas.demo7237@hotmail.com,http://comunidad.deficitcero.cl/u/17912,FORM-10135,http://forms.deficitcero.cl/f/839,completado,2025-05-10,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10136,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/2,MEM-150691,Patricia Henríquez,patricia.henriquez.demo50691@outlook.com,http://comunidad.deficitcero.cl/u/37325,FORM-10136,http://forms.deficitcero.cl/f/397,completado,2024-04-07,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10137,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/6,MEM-139035,Luzmira Uribe,luzmira.uribe.demo39035@yahoo.com,http://comunidad.deficitcero.cl/u/14325,FORM-10137,http://forms.deficitcero.cl/f/268,completado,2024-11-10,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-10138,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/3,MEM-147669,Nieves Núñez,nieves.nunez.demo47669@gmail.com,http://comunidad.deficitcero.cl/u/48115,FORM-10138,http://forms.deficitcero.cl/f/772,completado,2026-02-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-10139,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/6,MEM-150100,Yolanda Salinas,yolanda.salinas.demo50100@gmail.com,http://comunidad.deficitcero.cl/u/49551,FORM-10139,http://forms.deficitcero.cl/f/419,completado,2025-05-27,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
