MEMBER_ID,ROL,NOMBRE,APELLIDO,EMAIL,FECHA_NACIMIENTO,WHATSAPP,REGION,COMUNA,REGISTRO_COMPLETO,ACEPTA_TERMINOS,FECHA_CREACION,GENERO,CUANTAS_PERSONAS_VIVES,PERTENECES_COMITE_VIVIENDA,SITUACION_HABITACIONAL,ESTADO,CAMPOS_COMPLETOS,FECHA,PASO 2 COMPLETO,PROVEEDOR REGISTRO
RCV-151999,admin,Josefa,Contreras,josefa.contreras.demo113@yahoo.com,1986-11-18,+56964616488,Antofagasta,Mejillones,No,Sí,2025-10-23 17:57:00,Femenino,8,Sí,arriendo,activo,Sí,,No,web
RCV-151999,usuario,Francisco,Fuentes,francisco.fuentes.demo114@yahoo.com,1965-05-30,+56931573273,Biobío,Talcahuano,No,Sí,2026-05-03 04:39:41,Femenino,4,Sí,allegado,activo,No,2026-05-03,No,web
RCV-151999,usuario,Guillermina,Figueroa,guillermina.figueroa.demo115@gmail.com,1964-08-16,+56969101211,Valparaíso,Concón,Sí,Sí,2024-11-26 13:48:47,Femenino,3,No,arriendo,inactivo,Sí,2024-11-26,No,formulario_fisico
RCV-151999,usuario,Scarlett,Cárdenas,scarlett.cardenas.demo116@hotmail.com,1987-06-07,+56973181098,Valparaíso,Concón,No,Sí,2024-08-24 00:47:24,Femenino,4,Sí,arriendo,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Iker,Vera,iker.vera.demo117@gmail.com,1972-08-03,+56990913255,O'Higgins,Rengo,Sí,Sí,2023-02-16 02:45:00,Femenino,3,No,allegado,activo,Sí,,No,app_movil
RCV-151999,usuario,Gabriela,Pizarro,gabriela.pizarro.demo118@gmail.com,1987-04-07,+56940511143,Coquimbo,La Serena,Sí,Sí,2026-02-11 11:30:13,Masculino,8,No,allegado,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Marcia,Jofré,marcia.jofre.demo119@outlook.com,1996-07-16,+56969593446,Los Ríos,La Unión,Sí,Sí,2023-05-25 21:17:21,Femenino,4,No,allegado,activo,No,,Sí,app_movil
RCV-151999,usuario,Hernán,Villalobos,hernan.villalobos.demo120@outlook.com,1992-08-27,+56990576083,Biobío,Concepción,Sí,Sí,2024-09-30 12:54:03,Masculino,7,Sí,vivienda_propia,activo,Sí,,Sí,web
RCV-151999,usuario,Carlos,Torres,carlos.torres.demo121@outlook.com,1981-12-05,+56942247787,Metropolitana de Santiago,Las Condes,Sí,Sí,2026-04-08 05:43:23,Masculino,6,No,allegado,activo,Sí,2026-04-08,Sí,formulario_fisico
RCV-151999,usuario,Juan,Fuentes,juan.fuentes.demo122@gmail.com,1992-03-13,+56982013006,Metropolitana de Santiago,Santiago,No,Sí,2023-09-05 19:22:20,Masculino,3,No,campamento,activo,Sí,2023-09-05,Sí,web
RCV-151999,usuario,Monserrat,Becerra,monserrat.becerra.demo123@gmail.com,1988-11-17,+56930434681,Biobío,Chiguayante,Sí,Sí,2023-01-12 23:44:33,Femenino,1,No,arriendo,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Josefa,Herrera,josefa.herrera.demo124@hotmail.com,1966-04-25,+56916426491,Biobío,Los Ángeles,Sí,No,2023-01-12 00:31:04,Femenino,3,Sí,arriendo,activo,Sí,,No,web
RCV-151999,usuario,Joaquín,Mella,joaquin.mella.demo125@outlook.com,1996-07-09,+56971874709,Biobío,Los Ángeles,Sí,Sí,2024-01-24 09:47:31,Femenino,1,No,arriendo,activo,Sí,2024-01-24,Sí,web
RCV-151999,usuario,Carol,Catalán,carol.catalan.demo126@hotmail.com,1962-08-22,+56925951772,Atacama,Vallenar,Sí,Sí,2026-02-12 14:54:48,Femenino,5,No,arriendo,inactivo,Sí,,Sí,app_movil
RCV-151999,usuario,Josefa,Vergara,josefa.vergara.demo127@yahoo.com,1961-08-25,+56943390402,Valparaíso,Valparaíso,Sí,Sí,2024-07-03 11:41:34,Femenino,7,Sí,arriendo,activo,Sí,2024-07-03,No,web
RCV-151999,usuario,Patricio,Martínez,patricio.martinez.demo128@gmail.com,1985-05-18,+56936034843,Valparaíso,Valparaíso,Sí,No,2025-01-18 22:23:21,Femenino,5,No,allegado,activo,Sí,2025-01-18,Sí,formulario_fisico
RCV-151999,usuario,Pablo,Castañeda,pablo.castaneda.demo129@gmail.com,1985-05-17,+56946296832,Ñuble,Chillán,Sí,Sí,2023-09-23 21:42:57,,7,Sí,,activo,Sí,2023-09-23,No,web
RCV-151999,usuario,Cecilia,Díaz,cecilia.diaz.demo130@outlook.com,1979-03-02,+56963344351,Ñuble,Chillán,Sí,Sí,2025-04-17 11:50:07,Femenino,3,No,arriendo,activo,Sí,2025-04-17,No,app_movil
RCV-151999,usuario,Juan,Arancibia,juan.arancibia.demo131@gmail.com,1970-07-24,+56939902366,Metropolitana de Santiago,Maipú,No,Sí,2024-08-09 22:23:35,Femenino,6,No,arriendo,activo,Sí,2024-08-09,No,formulario_fisico
RCV-151999,usuario,Héctor,De La Fuente,hector.de la fuente.demo132@outlook.com,1972-10-17,+56953041441,Coquimbo,La Serena,Sí,Sí,2023-04-09 22:45:13,Masculino,2,No,campamento,activo,Sí,,No,web
RCV-151999,usuario,Fernanda,Lazo,fernanda.lazo.demo133@gmail.com,1980-11-10,+56953494722,Biobío,Coronel,Sí,No,2024-05-19 16:04:02,Femenino,7,Sí,,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Carla,Vásquez,carla.vasquez.demo134@hotmail.com,1969-04-13,+56985445931,O'Higgins,Machalí,No,Sí,2024-03-04 10:15:56,Femenino,1,No,arriendo,inactivo,Sí,,No,app_movil
RCV-151999,admin,Patricia,Oyarzo,patricia.oyarzo.demo135@outlook.com,1972-03-21,+56913429585,O'Higgins,Machalí,Sí,Sí,2026-01-29 04:19:43,Masculino,1,Sí,arriendo,activo,Sí,2026-01-29,Sí,web
RCV-151999,usuario,Javiera,Márquez,javiera.marquez.demo136@outlook.com,1997-09-01,+56972455494,Maule,Molina,No,Sí,2025-06-10 05:57:36,Femenino,4,No,allegado,activo,No,2025-06-10,Sí,web
RCV-151999,usuario,Sergio,Leiva,sergio.leiva.demo137@hotmail.com,1970-01-01,+56985669937,Metropolitana de Santiago,Providencia,Sí,Sí,2025-06-24 04:42:48,Femenino,2,No,allegado,activo,Sí,,Sí,web
RCV-151999,usuario,Cecilia,Ortega,cecilia.ortega.demo138@hotmail.com,1987-11-27,+56975275090,Maule,Talca,Sí,Sí,2025-07-07 09:51:12,Femenino,8,No,allegado,activo,Sí,,Sí,web
RCV-151999,usuario,Helen,Guzmán,helen.guzman.demo139@gmail.com,1991-11-24,+56961825162,Antofagasta,Calama,Sí,Sí,2024-07-01 07:16:49,,8,No,,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Christian,Miranda,christian.miranda.demo140@outlook.com,1991-02-13,+56915574343,Valparaíso,Valparaíso,No,Sí,2024-05-17 06:24:50,Masculino,6,No,allegado,activo,Sí,,No,app_movil
RCV-151999,usuario,Iris,Briones,iris.briones.demo141@hotmail.com,1989-04-09,+56972039805,Atacama,Vallenar,Sí,Sí,2025-10-24 19:01:16,Femenino,1,No,arriendo,activo,No,2025-10-24,Sí,app_movil
RCV-151999,usuario,Inés,Moraga,ines.moraga.demo142@hotmail.com,1987-03-17,+56957235607,Biobío,Talcahuano,No,Sí,2023-01-15 20:48:42,Otro,3,Sí,vivienda_propia,activo,No,2023-01-15,Sí,app_movil
RCV-151999,usuario,Paula,Escobar,paula.escobar.demo143@yahoo.com,1993-04-19,+56950183472,Metropolitana de Santiago,Puente Alto,Sí,Sí,2023-03-22 06:12:11,Femenino,5,Sí,arriendo,activo,No,,Sí,formulario_fisico
RCV-151999,usuario,Cristian,Parra,cristian.parra.demo144@outlook.com,1992-03-21,+56950200609,Metropolitana de Santiago,Puente Alto,Sí,Sí,2024-12-28 16:07:32,Masculino,4,No,arriendo,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Martín,Rivas,martin.rivas.demo145@outlook.com,1984-06-15,+56998001533,Los Lagos,Osorno,No,Sí,2023-03-10 10:43:22,Femenino,5,Sí,allegado,activo,Sí,2023-03-10,No,app_movil
RCV-151999,usuario,Constanza,Zúñiga,constanza.zuniga.demo146@outlook.com,1995-12-10,+56951234614,Metropolitana de Santiago,Puente Alto,Sí,Sí,2024-12-08 04:49:07,Femenino,2,No,allegado,activo,Sí,2024-12-08,Sí,app_movil
RCV-151999,usuario,Barbara,Maldonado,barbara.maldonado.demo147@yahoo.com,1993-03-11,+56983656585,Biobío,Los Ángeles,Sí,Sí,2026-02-03 15:38:24,Femenino,4,No,arriendo,activo,Sí,2026-02-03,No,web
RCV-151999,usuario,Rafaela,Parra,rafaela.parra.demo148@outlook.com,1962-11-14,+56998590783,Metropolitana de Santiago,Maipú,No,Sí,2023-08-27 08:09:55,Femenino,4,No,allegado,activo,No,,Sí,app_movil
RCV-151999,usuario,Juan,Sandoval,juan.sandoval.demo149@hotmail.com,1969-07-15,+56975812986,Valparaíso,Viña del Mar,Sí,Sí,2024-10-26 21:51:15,Femenino,2,No,arriendo,activo,Sí,,No,web
RCV-151999,usuario,Nicole,Castro,nicole.castro.demo150@yahoo.com,1991-08-01,+56994097389,Los Ríos,La Unión,Sí,Sí,2026-03-01 13:51:48,Femenino,5,No,arriendo,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Juana,Díaz,juana.diaz.demo151@gmail.com,1972-08-29,+56972946659,Biobío,Concepción,No,Sí,2026-05-29 09:13:22,Femenino,6,No,arriendo,inactivo,Sí,,Sí,app_movil
RCV-151999,admin,Fernanda,Henríquez,fernanda.henriquez.demo152@gmail.com,1982-10-21,+56994350722,Maule,Constitución,No,Sí,2024-01-24 15:09:35,Masculino,7,No,allegado,activo,Sí,,No,web
RCV-151999,usuario,Orlando,Abarca,orlando.abarca.demo153@gmail.com,1961-12-20,+56937334908,Araucanía,Temuco,Sí,Sí,2024-07-22 05:52:56,Femenino,5,Sí,allegado,activo,Sí,2024-07-22,Sí,formulario_fisico
RCV-151999,usuario,Federico,Castillo,federico.castillo.demo154@gmail.com,1980-02-22,+56959174591,Magallanes,Natales,No,Sí,2024-03-19 16:07:00,Femenino,1,No,arriendo,activo,No,2024-03-19,No,formulario_fisico
RCV-151999,usuario,Marlene,Valenzuela,marlene.valenzuela.demo155@yahoo.com,1980-05-29,+56976042620,Biobío,Chiguayante,Sí,Sí,2026-02-13 12:01:48,Femenino,5,Sí,,activo,Sí,2026-02-13,Sí,formulario_fisico
RCV-151999,usuario,Jorge,Olivares,jorge.olivares.demo156@gmail.com,1976-12-16,+56973780708,Valparaíso,Quilpué,Sí,Sí,2024-03-23 05:01:46,Femenino,6,No,allegado,activo,Sí,2024-03-23,No,app_movil
RCV-151999,usuario,Eliana,Reyes,eliana.reyes.demo157@outlook.com,1992-02-25,+56995655133,Araucanía,Temuco,No,Sí,2024-10-07 01:34:12,Femenino,4,No,allegado,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Susana,Espinoza,susana.espinoza.demo158@hotmail.com,1979-04-16,+56923652011,Metropolitana de Santiago,La Florida,Sí,Sí,2025-03-26 06:52:38,,3,No,allegado,activo,Sí,,No,app_movil
RCV-151999,usuario,Vania,Salazar,vania.salazar.demo159@hotmail.com,1972-05-17,+56973794216,Aysén,Coyhaique,Sí,Sí,2025-04-09 18:35:24,Femenino,4,No,arriendo,activo,Sí,,No,web
RCV-151999,usuario,Eduardo,Ibarra,eduardo.ibarra.demo160@hotmail.com,1973-09-19,+56942041396,Atacama,Copiapó,Sí,Sí,2025-05-25 10:15:02,Femenino,3,No,arriendo,activo,Sí,2025-05-25,No,app_movil
RCV-151999,usuario,Mateo,Pereira,mateo.pereira.demo161@yahoo.com,1966-08-10,+56994869557,O'Higgins,Rengo,Sí,Sí,2023-04-21 08:41:49,Femenino,4,No,allegado,activo,Sí,2023-04-21,Sí,formulario_fisico
RCV-151999,usuario,Ricardo,Toledo,ricardo.toledo.demo162@hotmail.com,1977-12-09,+56943332178,O'Higgins,Rancagua,Sí,Sí,2026-05-14 13:46:32,Femenino,4,No,arriendo,activo,Sí,2026-05-14,No,app_movil
RCV-151999,usuario,Guillermo,Flores,guillermo.flores.demo163@gmail.com,1972-12-26,+56955554498,Metropolitana de Santiago,La Florida,Sí,Sí,2024-05-30 01:44:57,Masculino,4,Sí,vivienda_propia,activo,Sí,,Sí,web
RCV-151999,usuario,Amaro,Riquelme,amaro.riquelme.demo164@yahoo.com,1991-11-27,+56912971258,Metropolitana de Santiago,Las Condes,Sí,Sí,2025-04-18 14:37:45,Femenino,5,No,arriendo,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Gloria,Salinas,gloria.salinas.demo165@hotmail.com,1990-04-28,+56934609920,Biobío,Concepción,Sí,Sí,2023-09-29 16:16:35,Femenino,4,No,allegado,inactivo,Sí,2023-09-29,No,formulario_fisico
RCV-151999,usuario,Alexander,Zárate,alexander.zarate.demo166@hotmail.com,1963-01-31,+56949441847,Los Lagos,Valdivia,Sí,Sí,2026-02-12 02:01:45,Masculino,7,Sí,,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Génesis,Carmona,genesis.carmona.demo167@hotmail.com,1975-07-21,+56957263856,Antofagasta,Calama,Sí,Sí,2023-08-09 11:12:36,Masculino,6,No,arriendo,activo,Sí,2023-08-09,No,web
RCV-151999,usuario,Alejandro,Parraguez,alejandro.parraguez.demo168@yahoo.com,1984-08-27,+56977377763,Valparaíso,Concón,Sí,Sí,2025-04-30 04:29:09,Femenino,2,No,allegado,inactivo,Sí,2025-04-30,Sí,formulario_fisico
RCV-151999,usuario,José,Cortés,jose.cortes.demo169@yahoo.com,1989-07-26,+56953870672,Metropolitana de Santiago,Puente Alto,Sí,Sí,2023-07-28 04:32:03,Femenino,6,No,allegado,activo,Sí,,No,web
RCV-151999,usuario,Rodrigo,Riquelme,rodrigo.riquelme.demo170@gmail.com,1964-08-19,+56919042493,Metropolitana de Santiago,Puente Alto,Sí,Sí,2023-12-22 10:19:34,Masculino,6,No,,activo,No,2023-12-22,Sí,web
RCV-151999,usuario,Joaquín,Figueroa,joaquin.figueroa.demo171@hotmail.com,1994-01-02,+56952514238,Biobío,Coronel,Sí,Sí,2024-08-14 22:21:10,Masculino,7,Sí,,activo,Sí,2024-08-14,Sí,web
RCV-151999,usuario,Miguel,Montenegro,miguel.montenegro.demo172@hotmail.com,1974-02-13,+56915524362,Valparaíso,Valparaíso,Sí,Sí,2024-01-24 09:27:14,Masculino,1,No,arriendo,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Mario,Martínez,mario.martinez.demo173@yahoo.com,1989-06-07,+56925549319,Araucanía,Villarrica,Sí,Sí,2024-10-24 02:22:58,Femenino,2,Sí,allegado,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Katherine,Lizana,katherine.lizana.demo174@hotmail.com,1963-12-02,+56949936865,Los Lagos,Valdivia,Sí,Sí,2025-03-14 14:15:47,Masculino,5,No,arriendo,activo,Sí,,Sí,formulario_fisico
RCV-151999,admin,Benjamín,Cáceres,benjamin.caceres.demo175@outlook.com,1971-08-25,+56916259752,Metropolitana de Santiago,Maipú,Sí,Sí,2024-01-24 07:52:18,Masculino,7,No,vivienda_propia,activo,Sí,,Sí,web
RCV-151999,usuario,Juan,Pizarro,juan.pizarro.demo176@outlook.com,1965-04-19,+56979378804,O'Higgins,Rengo,Sí,Sí,2025-10-18 18:54:20,Masculino,4,No,arriendo,activo,Sí,,No,web
RCV-151999,usuario,Vicente,Caro,vicente.caro.demo177@outlook.com,1979-01-09,+56986068176,Metropolitana de Santiago,Las Condes,Sí,Sí,2026-04-17 17:27:19,Masculino,4,Sí,vivienda_propia,activo,Sí,,No,web
RCV-151999,usuario,Maite,Duarte,maite.duarte.demo178@yahoo.com,1993-06-23,+56954025183,Maule,Constitución,Sí,Sí,2023-03-16 17:44:59,,3,Sí,allegado,inactivo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Simón,Ferrada,simon.ferrada.demo179@yahoo.com,1960-10-25,+56998002893,Metropolitana de Santiago,La Granja,Sí,Sí,2025-05-28 23:48:50,Femenino,2,No,,activo,Sí,,No,web
RCV-151999,usuario,Yaritza,Vega,yaritza.vega.demo180@gmail.com,1990-11-09,+56938974415,Valparaíso,Concón,Sí,Sí,2025-08-10 20:25:15,Femenino,8,Sí,allegado,activo,No,2025-08-10,Sí,formulario_fisico
RCV-151999,usuario,Andrea,Araya,andrea.araya.demo181@yahoo.com,1983-01-11,+56951106098,Biobío,San Pedro de la Paz,Sí,Sí,2024-01-09 20:47:03,Masculino,8,No,,activo,Sí,2024-01-09,Sí,app_movil
RCV-151999,usuario,Carlos,Díaz,carlos.diaz.demo182@yahoo.com,1999-10-07,+56967995325,Ñuble,San Carlos,No,Sí,2025-11-10 07:46:14,Masculino,8,No,allegado,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Paz,Torres,paz.torres.demo183@hotmail.com,1985-08-27,+56947224772,Maule,Talca,Sí,Sí,2025-11-02 13:29:24,Masculino,2,Sí,arriendo,activo,Sí,2025-11-02,No,web
RCV-151999,usuario,Lisette,Calderón,lisette.calderon.demo184@gmail.com,1966-12-13,+56998540197,Ñuble,Chillán,No,Sí,2026-04-23 00:23:47,Femenino,3,No,arriendo,activo,No,2026-04-23,Sí,web
RCV-151999,usuario,Juan,Bravo,juan.bravo.demo185@gmail.com,1983-06-13,+56953197415,Antofagasta,Mejillones,Sí,Sí,2025-07-04 22:53:35,Femenino,5,No,allegado,activo,Sí,2025-07-04,Sí,app_movil
RCV-151999,usuario,Mauricio,Varas,mauricio.varas.demo186@yahoo.com,1988-11-20,+56911044718,Metropolitana de Santiago,Providencia,Sí,Sí,2023-04-25 19:10:24,Femenino,5,No,vivienda_propia,activo,Sí,,Sí,app_movil
RCV-151999,usuario,Ricardo,Velásquez,ricardo.velasquez.demo187@hotmail.com,1996-10-13,+56992437714,Metropolitana de Santiago,Puente Alto,No,Sí,2024-11-23 20:00:06,Femenino,3,No,arriendo,activo,Sí,,Sí,app_movil
RCV-151999,usuario,Fernando,Lorca,fernando.lorca.demo188@hotmail.com,1963-08-28,+56976669515,Coquimbo,Ovalle,Sí,Sí,2024-01-15 13:58:01,,1,No,,activo,No,,No,app_movil
RCV-151999,usuario,Luis,Astorga,luis.astorga.demo189@hotmail.com,1967-07-01,+56938499420,Los Lagos,Valdivia,Sí,Sí,2025-11-19 08:56:14,Masculino,7,Sí,,activo,No,2025-11-19,Sí,app_movil
RCV-151999,usuario,Christian,Contreras,christian.contreras.demo190@outlook.com,1997-07-10,+56924995738,Biobío,Talcahuano,Sí,Sí,2026-04-30 09:09:40,Femenino,2,No,vivienda_cedida,activo,Sí,,No,web
RCV-151999,usuario,Ruth,Díaz,ruth.diaz.demo191@gmail.com,1985-05-25,+56999603660,Metropolitana de Santiago,Las Condes,No,Sí,2023-02-21 23:11:55,Femenino,6,No,allegado,activo,Sí,,No,web
RCV-151999,usuario,Matías,Melo,matias.melo.demo192@yahoo.com,1959-07-16,+56946804420,Metropolitana de Santiago,Providencia,Sí,Sí,2024-01-11 06:03:18,Femenino,4,No,vivienda_propia,activo,Sí,2024-01-11,Sí,formulario_fisico
RCV-151999,usuario,Florentina,Arancibia,florentina.arancibia.demo193@yahoo.com,1993-07-15,+56953937066,Metropolitana de Santiago,Puente Alto,No,Sí,2023-12-27 14:29:52,Femenino,5,No,arriendo,activo,Sí,2023-12-27,No,formulario_fisico
RCV-151999,usuario,Ignacia,Oyarce,ignacia.oyarce.demo194@gmail.com,1977-05-21,+56911500996,O'Higgins,Rengo,Sí,Sí,2025-02-10 11:27:18,Masculino,1,No,arriendo,activo,No,,Sí,formulario_fisico
RCV-151999,usuario,Ricardo,Quezada,ricardo.quezada.demo195@outlook.com,1997-01-03,+56911554257,Araucanía,Villarrica,Sí,Sí,2025-04-23 04:58:54,Femenino,6,No,allegado,activo,Sí,2025-04-23,No,formulario_fisico
RCV-151999,usuario,Betty,Espinoza,betty.espinoza.demo196@outlook.com,1990-04-09,+56927639153,Metropolitana de Santiago,La Granja,Sí,Sí,2026-05-03 16:54:10,Femenino,5,No,allegado,activo,Sí,2026-05-03,Sí,app_movil
RCV-151999,usuario,Clara,Pizarro,clara.pizarro.demo197@yahoo.com,1972-04-11,+56938493595,Maule,Molina,Sí,Sí,2025-03-19 04:21:51,Masculino,4,No,,activo,Sí,,Sí,web
RCV-151999,usuario,Bárbara,Escobar,barbara.escobar.demo198@gmail.com,1972-06-16,+56918209458,O'Higgins,Rengo,No,Sí,2024-12-14 13:41:15,,6,No,,activo,Sí,2024-12-14,Sí,formulario_fisico
RCV-151999,usuario,Santiago,Olave,santiago.olave.demo199@yahoo.com,1991-01-12,+56965208821,Metropolitana de Santiago,Maipú,Sí,Sí,2026-04-18 00:16:52,Femenino,1,No,allegado,activo,Sí,,Sí,web
RCV-151999,usuario,Ana,García,ana.garcia.demo200@yahoo.com,1992-12-20,+56976476395,Arica y Parinacota,Arica,Sí,Sí,2024-02-07 10:33:10,Femenino,7,No,arriendo,inactivo,Sí,,No,app_movil
RCV-151999,usuario,Octavio,Badilla,octavio.badilla.demo201@hotmail.com,1970-07-04,+56958389804,Metropolitana de Santiago,Santiago,Sí,Sí,2024-03-11 02:17:42,Masculino,3,No,vivienda_cedida,activo,Sí,2024-03-11,No,app_movil
RCV-151999,usuario,Valentina,Mella,valentina.mella.demo202@hotmail.com,1996-06-05,+56968905953,Metropolitana de Santiago,Las Condes,Sí,Sí,2026-03-22 09:17:00,Femenino,5,No,allegado,activo,Sí,,Sí,app_movil
RCV-151999,usuario,Ricardo,Aravena,ricardo.aravena.demo203@hotmail.com,1969-09-06,+56921059219,Antofagasta,Antofagasta,Sí,Sí,2023-06-14 17:04:11,Femenino,8,No,allegado,activo,Sí,2023-06-14,Sí,formulario_fisico
RCV-151999,usuario,Emma,Moreno,emma.moreno.demo204@hotmail.com,1959-07-23,+56993877694,O'Higgins,San Vicente,Sí,Sí,2023-03-12 22:46:12,Femenino,3,No,vivienda_propia,activo,Sí,2023-03-12,Sí,web
RCV-151999,usuario,Matías,Rosales,matias.rosales.demo205@yahoo.com,1996-05-28,+56940595798,Metropolitana de Santiago,La Granja,Sí,Sí,2024-11-27 11:30:11,Masculino,8,Sí,campamento,activo,Sí,,Sí,app_movil
RCV-151999,usuario,María,Quispe,maria.quispe.demo206@yahoo.com,1960-12-24,+56940010450,Metropolitana de Santiago,Santiago,Sí,Sí,2025-03-30 05:49:27,Femenino,2,Sí,allegado,activo,Sí,2025-03-30,Sí,web
RCV-151999,usuario,Matías,Quezada,matias.quezada.demo207@yahoo.com,1959-12-02,+56986613290,O'Higgins,Rancagua,No,Sí,2023-03-09 02:01:47,Femenino,7,Sí,arriendo,activo,No,,Sí,app_movil
RCV-151999,usuario,Ernesto,Silva,ernesto.silva.demo208@outlook.com,1972-09-19,+56935786583,Biobío,San Pedro de la Paz,Sí,Sí,2023-09-22 18:36:45,Femenino,5,Sí,vivienda_propia,activo,No,2023-09-22,Sí,formulario_fisico
RCV-151999,usuario,Emilio,Oyarzo,emilio.oyarzo.demo209@gmail.com,1981-04-13,+56940757197,Arica y Parinacota,Arica,Sí,Sí,2024-05-07 07:39:23,Masculino,6,Sí,allegado,inactivo,Sí,2024-05-07,Sí,web
RCV-151999,usuario,Vicente,Molina,vicente.molina.demo210@outlook.com,1967-02-17,+56926260228,O'Higgins,San Fernando,Sí,Sí,2023-01-18 02:43:39,Masculino,6,No,allegado,activo,Sí,2023-01-18,No,app_movil
RCV-151999,usuario,Aylin,Carvajal,aylin.carvajal.demo211@outlook.com,1997-05-14,+56958470848,Coquimbo,Coquimbo,Sí,Sí,2025-08-15 22:09:48,Femenino,7,Sí,allegado,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Daniel,Campos,daniel.campos.demo212@yahoo.com,1988-12-23,+56997567749,Antofagasta,Antofagasta,Sí,Sí,2025-12-06 21:11:41,,4,No,,activo,Sí,,Sí,web
RCV-151999,usuario,Jorge,Salazar,jorge.salazar.demo213@yahoo.com,1993-07-17,+56925680324,Biobío,San Pedro de la Paz,Sí,Sí,2024-12-04 21:14:50,Masculino,4,No,,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,María,Bustamante,maria.bustamante.demo214@hotmail.com,1995-02-22,+56930984587,Metropolitana de Santiago,Puente Alto,Sí,Sí,2025-09-14 23:33:13,Femenino,7,No,allegado,activo,Sí,2025-09-14,No,formulario_fisico
RCV-151999,usuario,Giovanna,Tapia,giovanna.tapia.demo215@outlook.com,1991-06-12,+56975927155,Araucanía,Villarrica,No,Sí,2025-03-17 08:27:53,Femenino,5,No,arriendo,activo,Sí,2025-03-17,Sí,formulario_fisico
RCV-151999,usuario,Luisa,Toro,luisa.toro.demo216@yahoo.com,1963-06-07,+56912655516,Valparaíso,Quilpué,Sí,Sí,2025-10-02 23:32:15,Femenino,1,Sí,arriendo,activo,Sí,2025-10-02,Sí,web
RCV-151999,usuario,Erika,Valenzuela,erika.valenzuela.demo217@hotmail.com,1960-01-30,+56995953846,Biobío,Chiguayante,Sí,Sí,2025-10-26 19:09:48,Masculino,4,Sí,,activo,Sí,,No,formulario_fisico
RCV-151999,usuario,Pablo,Silva,pablo.silva.demo218@outlook.com,1976-03-12,+56945255030,Coquimbo,La Serena,Sí,Sí,2023-11-20 07:54:19,Femenino,3,No,allegado,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Lucas,San Martín,lucas.san martin.demo219@outlook.com,1985-08-25,+56999389023,Maule,Linares,Sí,Sí,2024-10-21 03:45:49,Femenino,2,Sí,allegado,activo,Sí,,No,app_movil
RCV-151999,usuario,Eduardo,Figueroa,eduardo.figueroa.demo220@yahoo.com,1996-02-20,+56930656632,Araucanía,Temuco,Sí,No,2024-09-29 03:40:49,Masculino,1,No,,activo,Sí,,Sí,formulario_fisico
RCV-151999,usuario,Gustavo,Gómez,gustavo.gomez.demo221@hotmail.com,1995-05-25,+56960360870,O'Higgins,San Vicente,Sí,Sí,2023-07-14 07:29:31,,2,Sí,,activo,No,,No,app_movil
RCV-151999,usuario,Alonso,Contreras,alonso.contreras.demo222@hotmail.com,1978-12-14,+56955008241,Valparaíso,Quilpué,Sí,Sí,2025-02-10 09:07:57,Masculino,3,No,,activo,Sí,2025-02-10,No,app_movil
RCV-151999,usuario,José,Montecinos,jose.montecinos.demo223@hotmail.com,1998-03-17,+56987925667,Magallanes,Punta Arenas,Sí,Sí,2024-06-16 13:21:26,,1,No,,activo,Sí,,No,app_movil
RCV-151999,usuario,Diego,Berríos,diego.berrios.demo224@hotmail.com,1987-12-25,+56974857096,Los Lagos,Osorno,Sí,Sí,2024-02-08 03:24:54,Femenino,5,Sí,,inactivo,Sí,2024-02-08,No,formulario_fisico
RCV-151999,usuario,Patricio,Saavedra,patricio.saavedra.demo225@yahoo.com,1967-08-22,+56969486806,Metropolitana de Santiago,Santiago,Sí,Sí,2023-02-19 00:05:26,Femenino,7,No,allegado,activo,No,2023-02-19,No,web
RCV-151999,usuario,Vicente,Guzmán,vicente.guzman.demo226@outlook.com,1964-05-24,+56992876832,Los Lagos,Puerto Montt,No,Sí,2025-06-14 08:03:42,Masculino,4,No,vivienda_propia,activo,No,2025-06-14,No,web
